1a5f134b11f645c7b9d54acff25307e6,fdaf884cf25046579be5ec8452eca8e5,a2990a3d71c8412f90a3daff50c7cc1f,4716d5714a7e4370b99b4fd80c398f58,de8dec806e5c43eea053260871d64aa1,45d3dbb5a0ec40f1ac3540ccff30b597,02bdf81c66ec4f49a7d40d02481bce1c,dc01409e0cdd4cd4933ab1ad01706e11
3b3b0f0bfce94ac2999655e9908d64cb,fdaf884cf25046579be5ec8452eca8e5,a2990a3d71c8412f90a3daff50c7cc1f,ca00e5c5ba6e772d1711b0a158613e27,de8dec806e5c43eea053260871d64aa1,45d3dbb5a0ec40f1ac3540ccff30b597,006177d577834a8aa163d8f5ea5c3fa5,dc01409e0cdd4cd4933ab1ad01706e11
99236851adb04987b9642292679d7825,fdaf884cf25046579be5ec8452eca8e5,a2990a3d71c8412f90a3daff50c7cc1f,b54ad5977d2cea27def2f7e6b8e5ea24,de8dec806e5c43eea053260871d64aa1,45d3dbb5a0ec40f1ac3540ccff30b597,869b764da5e347a7af087d08cfe9342c,dc01409e0cdd4cd4933ab1ad01706e11
8e93f0502cd64bd8aeb8ecca17ce7145,fdaf884cf25046579be5ec8452eca8e5,a2990a3d71c8412f90a3daff50c7cc1f,c69a456ab5a9b9b14db38acae85c7f49,de8dec806e5c43eea053260871d64aa1,45d3dbb5a0ec40f1ac3540ccff30b597,e3e274f3d186456887d04964c73d097f,dc01409e0cdd4cd4933ab1ad01706e11
e7fe26a1bf8048ccb0033c81266e2bfa,fdaf884cf25046579be5ec8452eca8e5,a2990a3d71c8412f90a3daff50c7cc1f,1714d7b0769d5e72b6ed7789f41df15c,de8dec806e5c43eea053260871d64aa1,45d3dbb5a0ec40f1ac3540ccff30b597,90190ae203bf4e3895a051516278cca1,dc01409e0cdd4cd4933ab1ad01706e11
0c35ce01ba5a4f20b0728420286423e6,fdaf884cf25046579be5ec8452eca8e5,a2990a3d71c8412f90a3daff50c7cc1f,784c84f41c44605e60ff9bc78a909d78,de8dec806e5c43eea053260871d64aa1,45d3dbb5a0ec40f1ac3540ccff30b597,05988a64a0d94205a512bc3fafaea4f3,dc01409e0cdd4cd4933ab1ad01706e11
549bc054845443b7800a2777f2e0f07e,fdaf884cf25046579be5ec8452eca8e5,a2990a3d71c8412f90a3daff50c7cc1f,75ddc823dfd616a6727c4ff7024a2ba8,de8dec806e5c43eea053260871d64aa1,45d3dbb5a0ec40f1ac3540ccff30b597,e8e7f81601b444fa939181e8319a0c03,dc01409e0cdd4cd4933ab1ad01706e11
8721a448dd2d41b28ac06801a9259917,fdaf884cf25046579be5ec8452eca8e5,a2990a3d71c8412f90a3daff50c7cc1f,1706e01fab7794f3617f6d49c0b6234e,de8dec806e5c43eea053260871d64aa1,45d3dbb5a0ec40f1ac3540ccff30b597,508261528e1d4c548ac90ac6ba52185b,dc01409e0cdd4cd4933ab1ad01706e11
024eb6b4145f499db4f5ca87859abc60,fdaf884cf25046579be5ec8452eca8e5,a2990a3d71c8412f90a3daff50c7cc1f,a9628bcb8f419f4d4b7f7fe856fe7e89,de8dec806e5c43eea053260871d64aa1,45d3dbb5a0ec40f1ac3540ccff30b597,4e0f0b0c75e9410babb47008d969e173,dc01409e0cdd4cd4933ab1ad01706e11
f3af6cf3496a4be0b03231ccbf2924db,fdaf884cf25046579be5ec8452eca8e5,a2990a3d71c8412f90a3daff50c7cc1f,fa144a2a3b6fe362e5665e17206eca8a,de8dec806e5c43eea053260871d64aa1,45d3dbb5a0ec40f1ac3540ccff30b597,1b899b53dbd4413b8d0a80050095d0fa,dc01409e0cdd4cd4933ab1ad01706e11
